piste,nimi,x_gk25,y_gk25,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,road-usage-index,Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite,accident-index
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6838174,2015,6,0,0,0,18,9,13,2,80,90036.0,3708.0,E,KEHÄ 1,2212
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6661951,2015,12,0,0,0,18,6,6,2,80,61049.0,3356.0,E,KEHÄ 1,2247
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6688337,2015,11,0,2,2,18,6,6,3,80,53797.0,2579.0,K,KEHÄ 1,2254
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6791388,2015,10,0,0,0,18,4,3,2,60,44141.0,2410.0,E,KEHÄ 1,2262
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6920209,2015,7,0,0,0,18,96,13,2,80,4892.0,177.0,E,KEHÄ 1,2345
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6913332,2015,8,0,0,0,18,6,6,2,100,20126.0,1194.0,E,KEHÄ 1,2362
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6818689,2015,6,0,1,2,18,4,3,3,70,6296.0,228.0,E,KEHÄ 1,2379
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6838242,2015,6,0,0,0,18,7,6,3,60,3322.0,112.0,E,KEHÄ 1,2381
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6718391,2015,12,0,0,0,18,8,6,2,50,5340.0,408.0,E,KEHÄ 1,2387
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6783093,2015,5,0,0,0,18,11,2,2,80,4292.0,451.0,E,KEHÄ 1,2392
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,6550144,2015,2,0,0,0,18,4,3,2,80,6404.0,810.0,E,KEHÄ 1,2398
C05,KEHÄ 1,25491021,6679686,18,2015,5707,441,148,77,15,17,0,6388,3425,7429481,2015,12,0,0,0,18,8,6,3,-1,,,E,KEHÄ 1,2401
C05,KEHÄ 1,25491021,6679686,19,2015,4114,308,125,72,21,23,0,4640,3426,6629515,2015,2,0,0,0,19,12,2,2,80,69859.0,3441.0,E,KEHÄ 1,2174
C05,KEHÄ 1,25491021,6679686,19,2015,4114,308,125,72,21,23,0,4640,3426,6870069,2015,5,0,2,2,19,6,6,2,80,90952.0,3556.0,E,KEHÄ 1,2219
C05,KEHÄ 1,25491021,6679686,19,2015,4114,308,125,72,21,23,0,4640,3426,6793427,2015,5,0,0,0,19,3,3,2,80,67971.0,3615.0,E,KEHÄ 1,2240
C05,KEHÄ 1,25491021,6679686,19,2015,4114,308,125,72,21,23,0,4640,3426,6868998,2015,7,0,0,0,19,6,6,2,60,53797.0,2579.0,E,KEHÄ 1,2258
C05,KEHÄ 1,25491021,6679686,19,2015,4114,308,125,72,21,23,0,4640,3426,6732963,2015,11,0,1,2,19,11,8,2,60,6643.0,251.0,E,KEHÄ 1,2380
C05,KEHÄ 1,25491021,6679686,20,2015,3025,340,64,53,13,5,0,3495,3427,6611802,2015,2,0,0,0,20,81,1,1,80,59615.0,3063.0,E,KEHÄ 1,2241
C05,KEHÄ 1,25491021,6679686,20,2015,3025,340,64,53,13,5,0,3495,3427,6814383,2015,9,0,0,0,20,6,6,3,60,44141.0,2410.0,E,KEHÄ 1,2261
C05,KEHÄ 1,25491021,6679686,20,2015,3025,340,64,53,13,5,0,3495,3427,6846727,2015,6,0,1,2,20,6,6,2,80,12743.0,499.0,E,KEHÄ 1,2378
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6913337,2015,8,0,3,2,21,6,6,4,100,70000.0,4000.0,E,KEHÄ 1,2096
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6655795,2015,12,0,0,0,21,2,3,2,80,90952.0,3556.0,E,KEHÄ 1,2214
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6664279,2015,2,0,0,0,21,94,1,1,80,90952.0,3556.0,E,KEHÄ 1,2221
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6611963,2015,1,0,0,0,21,2,3,2,80,53797.0,2579.0,K,KEHÄ 1,2251
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6793699,2015,9,0,0,0,21,8,6,2,40,14932.0,832.0,E,KEHÄ 1,2311
C05,KEHÄ 1,25491021,6679686,21,2015,2518,160,54,20,11,5,0,2763,3428,6814704,2015,7,0,0,0,21,82,1,1,80,3306.0,143.0,E,KEHÄ 1,2347
C05,KEHÄ 1,25491021,6679686,24,2015,644,43,12,5,2,3,0,706,3431,6629493,2015,2,0,1,2,24,3,3,2,80,67971.0,3615.0,E,KEHÄ 1,2232
C05,KEHÄ 1,25491021,6679686,1,2016,297,20,7,2,1,0,0,454,3432,7250199,2016,3,0,2,2,1,82,1,1,80,90952.0,3556.0,E,KEHÄ 1,3081
C05,KEHÄ 1,25491021,6679686,1,2016,297,20,7,2,1,0,0,454,3432,7899438,2016,10,0,0,0,1,6,6,2,50,3920.0,240.0,K,KEHÄ 1,3163
C05,KEHÄ 1,25491021,6679686,3,2016,121,8,3,1,0,0,0,184,3434,7477821,2016,7,0,0,0,3,94,13,2,60,3787.0,123.0,K,KEHÄ 1,3192
C05,KEHÄ 1,25491021,6679686,5,2016,249,16,7,0,0,0,0,378,3436,8114139,2016,12,0,0,0,5,4,3,2,80,93627.0,3498.0,E,KEHÄ 1,3068
C05,KEHÄ 1,25491021,6679686,5,2016,249,16,7,0,0,0,0,378,3436,7910157,2016,9,0,0,0,5,86,1,1,80,4788.0,333.0,E,KEHÄ 1,3200
C05,KEHÄ 1,25491021,6679686,6,2016,954,60,21,8,4,0,0,1462,3437,7882543,2016,9,0,0,0,6,86,1,1,80,5241.0,73.0,E,KEHÄ 1,3210
C05,KEHÄ 1,25491021,6679686,7,2016,3474,213,165,59,10,6,0,5486,3438,7477619,2016,7,0,0,0,7,85,1,1,80,69466.0,3528.0,E,KEHÄ 1,3082
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7255962,2016,4,0,0,0,8,6,6,3,80,83921.0,4116.0,K,KEHÄ 1,3045
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7250155,2016,3,0,0,0,8,86,1,1,80,83921.0,4116.0,E,KEHÄ 1,3049
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7431593,2016,6,0,0,0,8,6,6,3,80,94952.0,3557.0,E,KEHÄ 1,3073
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7431118,2016,5,0,0,0,8,4,3,2,80,90952.0,3556.0,E,KEHÄ 1,3077
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7910774,2016,11,0,0,0,8,4,3,2,80,90952.0,3556.0,E,KEHÄ 1,3080
C05,KEHÄ 1,25491021,6679686,8,2016,4504,401,134,33,16,19,0,7112,3439,7864182,2016,8,0,0,0,8,30,2,2,50,4316.0,94.0,E,KEHÄ 1,3201
C05,KEHÄ 1,25491021,6679686,9,2016,4770,350,161,59,16,15,0,7488,3440,7477932,2016,7,0,0,0,9,8,6,2,80,72692.0,3455.0,K,KEHÄ 1,3023
C05,KEHÄ 1,25491021,6679686,9,2016,4770,350,161,59,16,15,0,7488,3440,7161159,2016,1,0,0,0,9,6,6,2,80,94952.0,3557.0,E,KEHÄ 1,3074
C05,KEHÄ 1,25491021,6679686,9,2016,4770,350,161,59,16,15,0,7488,3440,7162506,2016,1,0,0,0,9,6,6,2,80,69466.0,3528.0,E,KEHÄ 1,3084
C05,KEHÄ 1,25491021,6679686,9,2016,4770,350,161,59,16,15,0,7488,3440,7864183,2016,8,0,0,0,9,84,1,1,60,14842.0,720.0,E,KEHÄ 1,3216
C05,KEHÄ 1,25491021,6679686,9,2016,4770,350,161,59,16,15,0,7488,3440,7432247,2016,6,0,0,0,9,90,11,2,80,14842.0,720.0,E,KEHÄ 1,3217
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7160444,2016,1,0,0,0,10,3,3,2,80,93627.0,3498.0,E,KEHÄ 1,3067
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7432131,2016,6,0,0,0,10,2,3,2,80,90952.0,3556.0,E,KEHÄ 1,3078
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7477822,2016,7,0,0,0,10,3,3,2,50,55416.0,2512.0,K,KEHÄ 1,3089
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7864247,2016,8,0,0,0,10,6,6,3,50,55416.0,2512.0,K,KEHÄ 1,3091
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7431927,2016,6,0,0,0,10,84,1,1,80,14842.0,720.0,E,KEHÄ 1,3214
C05,KEHÄ 1,25491021,6679686,10,2016,3187,494,272,93,24,6,0,5683,3441,7864856,2016,8,0,0,0,10,40,4,2,50,,,E,KEHÄ 1,3505
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7432064,2016,6,0,0,0,11,6,6,2,50,83921.0,4116.0,K,KEHÄ 1,3042
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7256019,2016,4,0,0,0,11,2,3,2,80,83921.0,4116.0,E,KEHÄ 1,3043
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7256055,2016,4,0,0,0,11,9,13,2,80,93627.0,3498.0,K,KEHÄ 1,3056
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7477481,2016,7,0,0,0,11,2,3,2,80,90952.0,3556.0,E,KEHÄ 1,3076
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7429891,2016,5,0,0,0,11,8,6,2,80,,,K,KEHÄ 1,3167
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7162517,2016,1,0,0,0,11,82,1,1,80,13163.0,321.0,E,KEHÄ 1,3212
C05,KEHÄ 1,25491021,6679686,11,2016,2008,412,241,88,16,11,0,3865,3442,7909909,2016,11,0,0,0,11,84,1,1,80,14842.0,720.0,E,KEHÄ 1,3215
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7431282,2016,6,0,1,2,12,81,13,2,60,51862.0,3112.0,K,KEHÄ 1,2928
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7431323,2016,6,0,0,0,12,8,6,2,60,72692.0,3455.0,K,KEHÄ 1,3021
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7430469,2016,5,0,0,0,12,4,3,2,60,93627.0,3498.0,K,KEHÄ 1,3060
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7256016,2016,4,0,0,0,12,3,3,2,50,93627.0,3498.0,K,KEHÄ 1,3062
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7431919,2016,6,0,0,0,12,9,13,2,70,55416.0,2512.0,K,KEHÄ 1,3092
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7186584,2016,2,0,0,0,12,49,4,2,50,15261.0,812.0,E,KEHÄ 1,3129
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7430191,2016,5,0,0,0,12,81,1,1,100,20126.0,1194.0,E,KEHÄ 1,3177
C05,KEHÄ 1,25491021,6679686,12,2016,2118,396,251,73,10,9,0,3976,3443,7255684,2016,4,0,0,0,12,4,3,2,80,4292.0,451.0,E,KEHÄ 1,3206
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7430179,2016,5,0,0,0,13,2,3,2,80,72692.0,3455.0,K,KEHÄ 1,3016
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7429582,2016,5,0,4,2,13,6,6,4,80,83921.0,4116.0,E,KEHÄ 1,3036
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7899168,2016,10,0,0,0,13,6,6,2,80,83921.0,4116.0,K,KEHÄ 1,3053
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7864013,2016,8,0,0,0,13,6,6,2,80,45112.0,2352.0,E,KEHÄ 1,3094
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7162312,2016,1,0,0,0,13,94,13,2,50,45112.0,2352.0,E,KEHÄ 1,3097
C05,KEHÄ 1,25491021,6679686,13,2016,2178,385,238,75,11,5,0,4029,3444,7477924,2016,7,0,0,0,13,6,6,2,50,3322.0,112.0,K,KEHÄ 1,3194
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7255806,2016,4,0,0,0,14,2,3,2,80,51862.0,3112.0,E,KEHÄ 1,2930
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7910947,2016,11,0,0,0,14,6,6,5,60,83921.0,4116.0,K,KEHÄ 1,3039
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7910982,2016,11,0,0,0,14,8,6,2,60,83921.0,4116.0,E,KEHÄ 1,3047
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7898666,2016,10,0,0,0,14,4,3,2,80,93627.0,3498.0,K,KEHÄ 1,3066
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7431920,2016,6,0,0,0,14,8,6,2,60,55416.0,2512.0,K,KEHÄ 1,3093
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7898674,2016,10,0,0,0,14,6,6,2,50,45112.0,2352.0,E,KEHÄ 1,3099
C05,KEHÄ 1,25491021,6679686,14,2016,2455,395,255,81,17,5,0,4471,3445,7431946,2016,6,0,0,0,14,8,6,2,80,3322.0,112.0,K,KEHÄ 1,3195
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,8114212,2016,12,0,0,0,15,4,3,2,80,72692.0,3455.0,K,KEHÄ 1,3025
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,8114109,2016,12,0,0,0,15,50,4,2,50,83921.0,4116.0,K,KEHÄ 1,3032
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,7255326,2016,4,0,0,0,15,3,3,2,80,83921.0,4116.0,E,KEHÄ 1,3046
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,7910026,2016,11,0,0,0,15,4,3,2,80,90952.0,3556.0,E,KEHÄ 1,3079
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,7429653,2016,5,0,0,0,15,8,6,2,60,45112.0,2352.0,E,KEHÄ 1,3104
C05,KEHÄ 1,25491021,6679686,15,2016,2868,751,197,74,18,10,0,5454,3446,7898667,2016,10,0,0,0,15,2,3,2,80,4687.0,,E,KEHÄ 1,3162
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7864174,2016,8,0,0,0,16,8,6,3,60,83921.0,4116.0,K,KEHÄ 1,3035
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7255851,2016,4,0,0,0,16,3,3,2,80,83921.0,4116.0,E,KEHÄ 1,3037
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7899343,2016,10,0,0,0,16,2,3,2,60,83921.0,4116.0,E,KEHÄ 1,3040
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7430229,2016,5,0,0,0,16,8,6,3,50,83921.0,4116.0,K,KEHÄ 1,3041
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7898712,2016,10,0,0,0,16,4,3,2,80,83921.0,4116.0,E,KEHÄ 1,3044
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7255849,2016,4,0,0,0,16,6,6,2,60,83921.0,4116.0,K,KEHÄ 1,3048
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7256059,2016,4,0,0,0,16,9,13,2,60,83921.0,4116.0,K,KEHÄ 1,3050
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7477624,2016,7,0,0,0,16,6,6,2,80,83921.0,4116.0,K,KEHÄ 1,3052
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7250143,2016,3,0,0,0,16,4,3,2,60,93627.0,3498.0,K,KEHÄ 1,3055
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7432139,2016,6,0,0,0,16,6,6,3,60,93627.0,3498.0,K,KEHÄ 1,3061
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7430161,2016,5,0,0,0,16,4,3,2,50,93627.0,3498.0,K,KEHÄ 1,3064
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7186508,2016,2,0,0,0,16,8,6,2,80,60420.0,3014.0,E,KEHÄ 1,3085
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7185936,2016,2,0,0,0,16,8,6,4,60,45112.0,2352.0,E,KEHÄ 1,3095
C05,KEHÄ 1,25491021,6679686,16,2016,4557,595,182,88,25,14,0,7598,3447,7899484,2016,10,0,0,0,16,99,13,1,80,4316.0,94.0,E,KEHÄ 1,3202
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7910839,2016,11,0,0,0,17,99,13,2,50,72692.0,3455.0,K,KEHÄ 1,3018
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7899346,2016,10,0,0,0,17,50,4,2,50,72692.0,3455.0,K,KEHÄ 1,3024
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,8114108,2016,12,0,0,0,17,4,3,2,50,72692.0,3455.0,K,KEHÄ 1,3027
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7899340,2016,10,0,0,0,17,3,3,2,50,83921.0,4116.0,K,KEHÄ 1,3031
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7864269,2016,8,0,0,0,17,7,6,3,80,93627.0,3498.0,K,KEHÄ 1,3059
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7884665,2016,9,0,0,0,17,8,6,3,80,94952.0,3557.0,E,KEHÄ 1,3072
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,8114255,2016,12,0,0,0,17,4,3,2,80,62800.0,3288.0,E,KEHÄ 1,3086
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7255983,2016,4,0,0,0,17,0,3,2,80,55416.0,2512.0,E,KEHÄ 1,3088
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,8114203,2016,12,0,0,0,17,8,6,2,50,5087.0,79.0,E,KEHÄ 1,3199
C05,KEHÄ 1,25491021,6679686,17,2016,4610,414,126,61,24,12,0,7310,3448,7186119,2016,2,0,0,0,17,2,3,2,80,5241.0,73.0,E,KEHÄ 1,3208
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,8114219,2016,12,0,0,0,18,3,3,2,60,83921.0,4116.0,K,KEHÄ 1,3033
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7255787,2016,4,0,0,0,18,6,6,2,80,83921.0,4116.0,E,KEHÄ 1,3038
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7899256,2016,10,0,0,0,18,6,6,2,50,83921.0,4116.0,K,KEHÄ 1,3051
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,8114207,2016,12,0,0,0,18,2,3,2,80,83921.0,4116.0,K,KEHÄ 1,3054
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7162488,2016,1,0,0,0,18,86,1,1,50,94952.0,3557.0,E,KEHÄ 1,3070
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7477692,2016,7,0,0,0,18,8,6,2,70,20442.0,1024.0,K,KEHÄ 1,3113
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,8113872,2016,12,0,0,0,18,4,3,2,100,7978.0,184.0,E,KEHÄ 1,3174
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7430337,2016,5,0,1,2,18,8,6,2,60,3322.0,112.0,K,KEHÄ 1,3197
C05,KEHÄ 1,25491021,6679686,18,2016,4088,317,106,54,13,15,0,6388,3449,7864250,2016,8,0,0,0,18,84,1,1,80,,,E,KEHÄ 1,3205
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7430380,2016,5,0,0,0,19,8,6,3,80,72692.0,3455.0,E,KEHÄ 1,3015
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7186567,2016,2,0,1,2,19,2,3,2,80,83921.0,4116.0,E,KEHÄ 1,3029
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7255289,2016,4,0,0,0,19,4,3,2,80,93627.0,3498.0,E,KEHÄ 1,3065
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7256143,2016,4,0,0,0,19,2,3,2,80,69466.0,3528.0,E,KEHÄ 1,3083
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7430766,2016,5,0,0,0,19,6,6,2,60,55416.0,2512.0,K,KEHÄ 1,3090
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7884069,2016,9,0,0,0,19,52,4,2,50,45112.0,2352.0,E,KEHÄ 1,3100
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7429980,2016,5,0,0,0,19,3,3,2,50,45112.0,2352.0,E,KEHÄ 1,3101
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7432063,2016,6,0,0,0,19,6,6,2,80,3920.0,240.0,K,KEHÄ 1,3164
C05,KEHÄ 1,25491021,6679686,19,2016,2947,221,89,50,15,18,0,4640,3450,7899347,2016,10,0,0,0,19,6,6,2,80,4292.0,451.0,E,KEHÄ 1,3207
C05,KEHÄ 1,25491021,6679686,20,2016,2167,244,46,38,10,4,0,3495,3451,7477445,2016,7,0,0,0,20,4,3,2,80,83921.0,4116.0,K,KEHÄ 1,3034
C05,KEHÄ 1,25491021,6679686,20,2016,2167,244,46,38,10,4,0,3495,3451,7910025,2016,11,0,0,0,20,81,1,1,80,62800.0,3288.0,E,KEHÄ 1,3087
C05,KEHÄ 1,25491021,6679686,20,2016,2167,244,46,38,10,4,0,3495,3451,7429619,2016,5,0,0,0,20,10,2,2,60,3322.0,112.0,K,KEHÄ 1,3196
C05,KEHÄ 1,25491021,6679686,20,2016,2167,244,46,38,10,4,0,3495,3451,7864212,2016,8,0,0,0,20,8,6,2,50,5230.0,83.0,E,KEHÄ 1,3198
C05,KEHÄ 1,25491021,6679686,20,2016,2167,244,46,38,10,4,0,3495,3451,7185996,2016,1,0,0,0,20,83,1,1,80,2911.0,32.0,E,KEHÄ 1,3211
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7898648,2016,10,0,0,0,21,2,3,2,80,72692.0,3455.0,K,KEHÄ 1,3014
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7477923,2016,7,0,0,0,21,11,2,2,50,72692.0,3455.0,K,KEHÄ 1,3020
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7249760,2016,3,0,0,0,21,30,2,2,50,45112.0,2352.0,E,KEHÄ 1,3098
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7477350,2016,7,0,0,0,21,49,4,2,60,15261.0,812.0,E,KEHÄ 1,3130
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7250154,2016,3,0,0,0,21,40,4,2,50,15261.0,812.0,E,KEHÄ 1,3132
C05,KEHÄ 1,25491021,6679686,21,2016,1803,114,38,14,9,4,0,2763,3452,7160983,2016,1,0,0,0,21,3,3,2,80,14842.0,720.0,E,KEHÄ 1,3218
C05,KEHÄ 1,25491021,6679686,22,2016,1218,79,26,10,6,2,0,1867,3453,7160573,2016,1,0,0,0,22,6,6,2,60,45112.0,2352.0,E,KEHÄ 1,3096
C05,KEHÄ 1,25491021,6679686,22,2016,1218,79,26,10,6,2,0,1867,3453,7910518,2016,11,0,2,2,22,9,13,2,80,20126.0,1194.0,E,KEHÄ 1,3176
C05,KEHÄ 1,25491021,6679686,22,2016,1218,79,26,10,6,2,0,1867,3453,7255617,2016,4,0,0,0,22,13,2,2,50,,,E,KEHÄ 1,3582
C05,KEHÄ 1,25491021,6679686,23,2016,738,46,14,5,4,2,0,1126,3454,7884121,2016,9,0,0,0,23,6,6,2,80,94952.0,3557.0,E,KEHÄ 1,3071
C05,KEHÄ 1,25491021,6679686,23,2016,738,46,14,5,4,2,0,1126,3454,7864092,2016,8,0,0,0,23,3,3,2,80,3306.0,143.0,K,KEHÄ 1,3159
C05,KEHÄ 1,25491021,6679686,23,2016,738,46,14,5,4,2,0,1126,3454,7864211,2016,8,0,0,0,23,8,6,2,50,3920.0,240.0,K,KEHÄ 1,3166
C05,KEHÄ 1,25491021,6679686,24,2016,462,31,9,4,2,2,0,706,3455,7884068,2016,9,0,0,0,24,8,6,2,60,72692.0,3455.0,K,KEHÄ 1,3022
C06,VIHDINTIE,25490715,6682058,5,2011,103,7,2,0,2,0,0,114,3460,6614637,2011,12,0,0,0,5,40,4,2,70,21497.0,1224.0,E,VIHDINTIE,190
